component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,notes.1,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
column,aisc_hss76.2x50.8x6.4,steel_section,HSS76.2X50.8X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.25,55.83376204044836,7.797,0.03722250802696558,183.2460732984293,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.01367,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X50P8X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,1270.0,,,,887000.0,30000.0,23300.0,26.4,462000.0,22600.0,18200.0,19.1,762.0,,,,,,,
column,aisc_hss76.2x50.8x4.8,steel_section,HSS76.2X50.8X4.8,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.25,46.890691930073515,6.348,0.031260461286715675,176.76767676767676,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.010699,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X50P8X4P8,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,994.0,,,,737000.0,24300.0,19300.0,27.2,388000.0,18400.0,15300.0,19.8,596.4,,,,,,,
column,aisc_hss76.2x50.8x3.2,steel_section,HSS76.2X50.8X3.2,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.25,34.8054620511886,4.554,0.023203641367459067,171.56862745098042,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.007427,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X50P8X3P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,690.0,,,,541000.0,17400.0,14200.0,27.9,288000.0,13200.0,11300.0,20.4,414.0,,,,,,,
column,aisc_hss76.2x38.1x6.4,steel_section,HSS76.2X38.1X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.125,0.25,27.31261952627994,5.1405,0.018208413017519957,246.47887323943664,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.012056,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X38P1X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,1120.0,,,,699000.0,24700.0,18400.0,24.9,226000.0,14900.0,11900.0,14.2,672.0,,,,,,,
column,aisc_hss76.2x38.1x4.8,steel_section,HSS76.2X38.1X4.8,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.125,0.25,23.445345965036758,4.2435,0.015630230643357838,236.48648648648648,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.009515,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X38P1X4P8,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,884.0,,,,591000.0,20300.0,15500.0,25.9,194000.0,12300.0,10200.0,14.8,530.4,,,,,,,
column,aisc_hss76.2x38.1x3.2,steel_section,HSS76.2X38.1X3.2,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.125,0.25,17.886140220749695,3.10845,0.011924093480499796,225.80645161290323,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.006641,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X38P1X3P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,617.0,,,,441000.0,14700.0,11600.0,26.7,148000.0,9010.0,7770.0,15.5,370.2,,,,,,,
column,aisc_hss76.2x25.4x4.8,steel_section,HSS76.2X25.4X4.8,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.083333,0.25,8.70136551279715,2.4426,0.005800910341864767,362.6943005181347,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.008267,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X25P4X4P8,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,768.0,,,,445000.0,16200.0,11700.0,24.1,72000.0,7080.0,5650.0,9.65,460.79999999999995,,,,,,,
column,aisc_hss76.2x25.4x3.2,steel_section,HSS76.2X25.4X3.2,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.083333,0.25,6.936921950479949,1.83885,0.004624614633653299,339.8058252427184,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.005834,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS76P2X25P4X3P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,542.0,,,,340000.0,11900.0,8930.0,25.1,57400.0,5330.0,4520.0,10.3,325.2,,,,,,,
column,aisc_hss63.5x63.5x7.9,steel_section,HSS63.5X63.5X7.9,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,0.208333,0.208333,91.60604248194777,10.626,0.06107069498796518,156.25,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.016361,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X63P5X7P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,1520.0,,,,758000.0,30800.0,23900.0,22.4,758000.0,30800.0,23900.0,22.4,912.0,,,,,,,
column,aisc_hss63.5x63.5x6.4,steel_section,HSS63.5X63.5X6.4,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,0.208333,0.208333,81.93785857883982,9.2115,0.05462523905255988,151.5151515151515,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.01367,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X63P5X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,1270.0,,,,678000.0,26700.0,21300.0,23.1,678000.0,26700.0,21300.0,23.1,762.0,,,,,,,
column,aisc_hss63.5x63.5x4.8,steel_section,HSS63.5X63.5X4.8,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,0.208333,0.208333,67.9189919193333,7.452,0.0452793279462222,147.05882352941177,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.010699,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X63P5X4P8,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,994.0,,,,562000.0,21600.0,17700.0,23.8,562000.0,21600.0,17700.0,23.8,596.4,,,,,,,
column,aisc_hss63.5x63.5x3.2,steel_section,HSS63.5X63.5X3.2,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,0.208333,0.208333,50.153703997372446,5.3475,0.033435802664914964,142.85714285714286,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.007427,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X63P5X3P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,690.0,,,,415000.0,15500.0,13100.0,24.5,415000.0,15500.0,13100.0,24.5,414.0,,,,,,,
column,aisc_hss63.5x50.8x6.4,steel_section,HSS63.5X50.8X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.208333,46.76983963128467,6.624,0.03117989308752311,188.17204301075267,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.012056,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X50P8X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,1120.0,,,,554000.0,22500.0,17400.0,22.2,387000.0,19200.0,15200.0,18.6,672.0,,,,,,,
column,aisc_hss63.5x50.8x4.8,steel_section,HSS63.5X50.8X4.8,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.208333,39.51870170395372,5.4165,0.026345801135969144,181.34715025906735,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.009515,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X50P8X4P8,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,884.0,,,,466000.0,18400.0,14700.0,23.0,327000.0,15700.0,12900.0,19.3,530.4,,,,,,,
column,aisc_hss63.5x50.8x3.2,steel_section,HSS63.5X50.8X3.2,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.166667,0.208333,29.608813203268074,3.933,0.019739208802178717,175.87939698492463,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.006641,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X50P8X3P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,617.0,,,,347000.0,13300.0,10900.0,23.7,245000.0,11400.0,9650.0,19.9,370.2,,,,,,,
column,aisc_hss63.5x38.1x6.4,steel_section,HSS63.5X38.1X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.125,0.208333,22.59937987351482,4.3125,0.01506625324900988,251.79856115107913,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.010484,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS63P5X38P1X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,974.0,,,,429000.0,18200.0,13500.0,21.0,187000.0,12500.0,9820.0,13.9,584.4,,,,,,,
