component,system_id,category,type,span_behavior,manufacturer,unit,length,width,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.45931759,,0,0.00333333,66.5,132,0,20,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g18_L20ft_W132psf,0.45862069,0,0.006938776,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.45931759,,0,0.00333333,66.5,958,0,10,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L10ft_W958psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.45931759,,0,0.00333333,66.5,641,0,12,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L12ft_W641psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.45931759,,0,0.00333333,66.5,534,0,13,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L13ft_W534psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.45931759,,0,0.00333333,66.5,450,0,14,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L14ft_W450psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.45931759,,0,0.00333333,66.5,381,0,15,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L15ft_W381psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.45931759,,0,0.00333333,66.5,326,0,16,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L16ft_W326psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.45931759,,0,0.00333333,66.5,240,0,18,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L18ft_W240psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_NWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.45931759,,0,0.00333333,66.5,180,0,20,us_nw_concrete,screed,,rebar,,,,verco_2_0D_NWC_d5p5in_g16_L20ft_W180psf,0.45862069,0,0.00877551,0.013758621,,,Verco Deck Solutions p103 NWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.33464567,,0,0.00333333,36.7,350,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L10ft_W350psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.33464567,,0,0.00333333,36.7,230,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L12ft_W230psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.33464567,,0,0.00333333,36.7,189,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L13ft_W189psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.33464567,,0,0.00333333,36.7,157,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L14ft_W157psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.33464567,,0,0.00333333,36.7,131,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L15ft_W131psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.33464567,,0,0.00333333,36.7,110,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L16ft_W110psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.33464567,,0,0.00333333,36.7,78,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L18ft_W78psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.33464567,,0,0.00333333,36.7,55,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g22_L20ft_W55psf,0.33363636,0,0.004285714,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.33464567,,0,0.00333333,36.7,421,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L10ft_W421psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.33464567,,0,0.00333333,36.7,279,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L12ft_W279psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.33464567,,0,0.00333333,36.7,231,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L13ft_W231psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.33464567,,0,0.00333333,36.7,193,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L14ft_W193psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.33464567,,0,0.00333333,36.7,163,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L15ft_W163psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.33464567,,0,0.00333333,36.7,138,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L16ft_W138psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.33464567,,0,0.00333333,36.7,100,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L18ft_W100psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.33464567,,0,0.00333333,36.7,73,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g20_L20ft_W73psf,0.33363636,0,0.005306122,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.33464567,,0,0.00333333,36.7,546,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L10ft_W546psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.33464567,,0,0.00333333,36.7,365,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L12ft_W365psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.33464567,,0,0.00333333,36.7,305,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L13ft_W305psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.33464567,,0,0.00333333,36.7,257,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L14ft_W257psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.33464567,,0,0.00333333,36.7,218,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L15ft_W218psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.33464567,,0,0.00333333,36.7,186,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L16ft_W186psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.33464567,,0,0.00333333,36.7,138,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L18ft_W138psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.33464567,,0,0.00333333,36.7,103,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g18_L20ft_W103psf,0.33363636,0,0.006938776,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.33464567,,0,0.00333333,36.7,671,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L10ft_W671psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.33464567,,0,0.00333333,36.7,452,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L12ft_W452psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.33464567,,0,0.00333333,36.7,379,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L13ft_W379psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.33464567,,0,0.00333333,36.7,320,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L14ft_W320psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.33464567,,0,0.00333333,36.7,273,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L15ft_W273psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.33464567,,0,0.00333333,36.7,234,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L16ft_W234psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.33464567,,0,0.00333333,36.7,176,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L18ft_W176psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.33464567,,0,0.00333333,36.7,134,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4in_g16_L20ft_W134psf,0.33363636,0,0.00877551,0.010009091,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.37401575,,0,0.00333333,41.2,390,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L10ft_W390psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.37401575,,0,0.00333333,41.2,256,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L12ft_W256psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.37401575,,0,0.00333333,41.2,211,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L13ft_W211psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.37401575,,0,0.00333333,41.2,175,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L14ft_W175psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.37401575,,0,0.00333333,41.2,146,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L15ft_W146psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.37401575,,0,0.00333333,41.2,123,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L16ft_W123psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.37401575,,0,0.00333333,41.2,87,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L18ft_W87psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.37401575,,0,0.00333333,41.2,61,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g22_L20ft_W61psf,0.37454546,0,0.004285714,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.37401575,,0,0.00333333,41.2,470,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L10ft_W470psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.37401575,,0,0.00333333,41.2,311,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L12ft_W311psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.37401575,,0,0.00333333,41.2,258,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L13ft_W258psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.37401575,,0,0.00333333,41.2,216,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L14ft_W216psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.37401575,,0,0.00333333,41.2,182,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L15ft_W182psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.37401575,,0,0.00333333,41.2,154,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L16ft_W154psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.37401575,,0,0.00333333,41.2,111,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L18ft_W111psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.37401575,,0,0.00333333,41.2,81,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g20_L20ft_W81psf,0.37454546,0,0.005306122,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.37401575,,0,0.00333333,41.2,611,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L10ft_W611psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.37401575,,0,0.00333333,41.2,409,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L12ft_W409psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.37401575,,0,0.00333333,41.2,341,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L13ft_W341psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.37401575,,0,0.00333333,41.2,287,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L14ft_W287psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.37401575,,0,0.00333333,41.2,244,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L15ft_W244psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.37401575,,0,0.00333333,41.2,208,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L16ft_W208psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.37401575,,0,0.00333333,41.2,154,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L18ft_W154psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.37401575,,0,0.00333333,41.2,115,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g18_L20ft_W115psf,0.37454546,0,0.006938776,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.37401575,,0,0.00333333,41.2,753,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L10ft_W753psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.37401575,,0,0.00333333,41.2,507,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L12ft_W507psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.37401575,,0,0.00333333,41.2,425,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L13ft_W425psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.37401575,,0,0.00333333,41.2,359,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L14ft_W359psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.37401575,,0,0.00333333,41.2,306,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L15ft_W306psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.37401575,,0,0.00333333,41.2,263,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L16ft_W263psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.37401575,,0,0.00333333,41.2,197,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L18ft_W197psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.37401575,,0,0.00333333,41.2,150,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d4p5in_g16_L20ft_W150psf,0.37454546,0,0.00877551,0.011236364,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.43635171,,0,0.00333333,48.1,452,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L10ft_W452psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.43635171,,0,0.00333333,48.1,296,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L12ft_W296psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,13,,0.43635171,,0,0.00333333,48.1,244,0,13,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L13ft_W244psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,14,,0.43635171,,0,0.00333333,48.1,203,0,14,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L14ft_W203psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,15,,0.43635171,,0,0.00333333,48.1,169,0,15,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L15ft_W169psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,16,,0.43635171,,0,0.00333333,48.1,142,0,16,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L16ft_W142psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,18,,0.43635171,,0,0.00333333,48.1,100,0,18,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L18ft_W100psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,20,,0.43635171,,0,0.00333333,48.1,70,0,20,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g22_L20ft_W70psf,0.43727273,0,0.004285714,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,10,,0.43635171,,0,0.00333333,48.1,547,0,10,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g20_L10ft_W547psf,0.43727273,0,0.005306122,0.013118182,,,Verco Deck Solutions p104 LWC
floor,verco_2_0D_LWC,composite,composite_deck,one-way,"Verco Decking, Inc.",imperial,12,,0.43635171,,0,0.00333333,48.1,362,0,12,us_lw_concrete,screed,,rebar,,,,verco_2_0D_LWC_d5p25in_g20_L12ft_W362psf,0.43727273,0,0.005306122,0.013118182,,,Verco Deck Solutions p104 LWC
