system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source,notes,span_evaluated_m,carbon_total_kgCO2,carbon_per_m2,cost_total,cost_per_m2,_carbon_breakdown,evaluated_span_m,type,category
verco_PLB_LWC_62,verco_PLB_LWC,0.33464567,,,0.00333333,36.7,533.0,248.0,9.0,0.33363636,0.734,,us_lw_concrete,us_steel_16,,,,verco_PLB_36_B_36_LWC_d4in_g16_L9ft_W533psf,,,0.0,11720.96691304246,11720.96691304246,29.393550322318,29.393550322318,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.33363636, 'qty_kg': 587.86726632, 'a1a3': 8.0831749119, 'a4': 1.76360179896, 'a5': 2.9393363316, 'total': 12.78611304246, 'cost': 29.393363316}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.734, 'qty_kg': 5761.9, 'a1a3': 11523.8, 'a4': 69.1428, 'a5': 115.238, 'total': 11708.180799999998, 'cost': 0.00018700631799999998}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_63,verco_PLB_LWC,0.33464567,,,0.00333333,36.7,425.0,180.0,10.0,0.33363636,0.734,,us_lw_concrete,us_steel_16,,,,verco_PLB_36_B_36_LWC_d4in_g16_L10ft_W425psf,,,0.0,11720.96691304246,11720.96691304246,29.393550322318,29.393550322318,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.33363636, 'qty_kg': 587.86726632, 'a1a3': 8.0831749119, 'a4': 1.76360179896, 'a5': 2.9393363316, 'total': 12.78611304246, 'cost': 29.393363316}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.734, 'qty_kg': 5761.9, 'a1a3': 11523.8, 'a4': 69.1428, 'a5': 115.238, 'total': 11708.180799999998, 'cost': 0.00018700631799999998}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_64,verco_PLB_LWC,0.33464567,,,0.00333333,36.7,283.0,104.0,12.0,0.33363636,0.734,,us_lw_concrete,us_steel_16,,,,verco_PLB_36_B_36_LWC_d4in_g16_L12ft_W283psf,,,0.0,11720.96691304246,11720.96691304246,29.393550322318,29.393550322318,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.33363636, 'qty_kg': 587.86726632, 'a1a3': 8.0831749119, 'a4': 1.76360179896, 'a5': 2.9393363316, 'total': 12.78611304246, 'cost': 29.393363316}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.734, 'qty_kg': 5761.9, 'a1a3': 11523.8, 'a4': 69.1428, 'a5': 115.238, 'total': 11708.180799999998, 'cost': 0.00018700631799999998}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_65,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,2155.0,3522.0,4.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L4ft_W2155psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_66,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,1363.0,1803.0,5.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L5ft_W1363psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_67,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,933.0,1043.0,6.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L6ft_W933psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_68,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,674.0,657.0,7.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L7ft_W674psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_69,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,506.0,440.0,8.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L8ft_W506psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_7,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,182.0,91.0,10.0,0.29181818,0.642,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L10ft_W182psf,,,0.0,10251.853894021231,10251.853894021231,25.709345224834,25.709345224834,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.29181818, 'qty_kg': 514.18363316, 'a1a3': 7.070024955949999, 'a4': 1.5425508994800001, 'a5': 2.5709181658, 'total': 11.183494021229999, 'cost': 25.709181658}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.642, 'qty_kg': 5039.7, 'a1a3': 10079.4, 'a4': 60.4764, 'a5': 100.794, 'total': 10240.670399999999, 'cost': 0.000163566834}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_70,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,390.0,309.0,9.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L9ft_W390psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_71,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,308.0,225.0,10.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L10ft_W308psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_72,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,200.0,130.0,12.0,0.39545455,0.87,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d4p75in_g22_L12ft_W200psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_73,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,2249.0,3792.0,4.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L4ft_W2249psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_74,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,1602.0,1941.0,5.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L5ft_W1602psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_75,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,1099.0,1123.0,6.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L6ft_W1099psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_76,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,795.0,707.0,7.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L7ft_W795psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_77,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,598.0,474.0,8.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L8ft_W598psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_78,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,463.0,332.0,9.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L9ft_W463psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_79,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,367.0,242.0,10.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L10ft_W367psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_8,verco_PLB_LWC,0.29199475,,,0.00333333,32.1,117.0,53.0,12.0,0.29181818,0.642,,us_lw_concrete,us_steel_22,,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L12ft_W117psf,,,0.0,10251.853894021231,10251.853894021231,25.709345224834,25.709345224834,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.29181818, 'qty_kg': 514.18363316, 'a1a3': 7.070024955949999, 'a4': 1.5425508994800001, 'a5': 2.5709181658, 'total': 11.183494021229999, 'cost': 25.709181658}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.642, 'qty_kg': 5039.7, 'a1a3': 10079.4, 'a4': 60.4764, 'a5': 100.794, 'total': 10240.670399999999, 'cost': 0.000163566834}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_80,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,241.0,140.0,12.0,0.39545455,0.87,,us_lw_concrete,us_steel_20,,,,verco_PLB_36_B_36_LWC_d4p75in_g20_L12ft_W241psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLB_LWC_81,verco_PLB_LWC,0.39698163,,,0.00333333,43.5,2248.0,4267.0,4.0,0.39545455,0.87,,us_lw_concrete,us_steel_18,,,,verco_PLB_36_B_36_LWC_d4p75in_g18_L4ft_W2248psf,,,0.0,13892.699202446924,13892.699202446924,34.83976751099,34.83976751099,"[{'material_id': 'us_lw_concrete', 'category': 'concrete', 'qty_m3': 0.39545455, 'qty_kg': 696.7909171, 'a1a3': 9.580875110125, 'a4': 2.0903727513, 'a5': 3.4839545855000003, 'total': 15.155202446925, 'cost': 34.839545855}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.87, 'qty_kg': 6829.5, 'a1a3': 13659.0, 'a4': 81.95400000000001, 'a5': 136.59, 'total': 13877.544, 'cost': 0.00022165598999999997}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
