system_variant,system_family,unit,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,material_concrete_id,material_screed_id,material_pt_id,material_steel_id,material_rebar_id,material_timber_id,ebc_mm,beam_ref,source
verco_2_0D_NWC_38,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,132.0,0.0,16.0,0.43724138,0.0,0.004285714,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g22_L16ft_W132psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_39,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,89.0,0.0,18.0,0.43724138,0.0,0.004285714,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g22_L18ft_W89psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_40,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,58.0,0.0,20.0,0.43724138,0.0,0.004285714,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g22_L20ft_W58psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_41,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,555.0,0.0,10.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L10ft_W555psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_42,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,363.0,0.0,12.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L12ft_W363psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_43,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,298.0,0.0,13.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L13ft_W298psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_44,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,247.0,0.0,14.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L14ft_W247psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_45,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,205.0,0.0,15.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L15ft_W205psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_46,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,171.0,0.0,16.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L16ft_W171psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_47,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,120.0,0.0,18.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L18ft_W120psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_48,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,83.0,0.0,20.0,0.43724138,0.0,0.005306122,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g20_L20ft_W83psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_49,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,732.0,0.0,10.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L10ft_W732psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_50,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,485.0,0.0,12.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L12ft_W485psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_51,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,403.0,0.0,13.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L13ft_W403psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_52,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,337.0,0.0,14.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L14ft_W337psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_53,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,284.0,0.0,15.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L15ft_W284psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_54,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,240.0,0.0,16.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L16ft_W240psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_55,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,174.0,0.0,18.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L18ft_W174psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_56,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,127.0,0.0,20.0,0.43724138,0.0,0.006938776,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g18_L20ft_W127psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_57,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,914.0,0.0,10.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L10ft_W914psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_58,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,611.0,0.0,12.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L12ft_W611psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_59,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,510.0,0.0,13.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L13ft_W510psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_60,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,429.0,0.0,14.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L14ft_W429psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_61,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,364.0,0.0,15.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L15ft_W364psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_62,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,310.0,0.0,16.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L16ft_W310psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_63,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,229.0,0.0,18.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L18ft_W229psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_64,verco_2_0D_NWC,imperial,0.43635171,,0.0,0.00333333,63.4,171.0,0.0,20.0,0.43724138,0.0,0.00877551,0.013117241,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p25in_g16_L20ft_W171psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_65,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,475.0,0.0,10.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L10ft_W475psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_66,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,306.0,0.0,12.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L12ft_W306psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_67,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,249.0,0.0,13.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L13ft_W249psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_68,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,204.0,0.0,14.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L14ft_W204psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_69,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,168.0,0.0,15.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L15ft_W168psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_70,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,138.0,0.0,16.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L16ft_W138psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_71,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,93.0,0.0,18.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L18ft_W93psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_72,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,61.0,0.0,20.0,0.45862069,0.0,0.004285714,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g22_L20ft_W61psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_73,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,580.0,0.0,10.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L10ft_W580psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_74,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,379.0,0.0,12.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L12ft_W379psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_75,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,312.0,0.0,13.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L13ft_W312psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_76,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,258.0,0.0,14.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L14ft_W258psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_77,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,215.0,0.0,15.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L15ft_W215psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_78,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,179.0,0.0,16.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L16ft_W179psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_79,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,125.0,0.0,18.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L18ft_W125psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_80,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,87.0,0.0,20.0,0.45862069,0.0,0.005306122,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g20_L20ft_W87psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_81,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,767.0,0.0,10.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L10ft_W767psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_82,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,508.0,0.0,12.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L12ft_W508psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_83,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,422.0,0.0,13.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L13ft_W422psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_84,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,353.0,0.0,14.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L14ft_W353psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_85,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,297.0,0.0,15.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L15ft_W297psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_86,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,251.0,0.0,16.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L16ft_W251psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_87,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,182.0,0.0,18.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L18ft_W182psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_88,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,132.0,0.0,20.0,0.45862069,0.0,0.006938776,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g18_L20ft_W132psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_89,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,958.0,0.0,10.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L10ft_W958psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_90,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,641.0,0.0,12.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L12ft_W641psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_91,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,534.0,0.0,13.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L13ft_W534psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_92,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,450.0,0.0,14.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L14ft_W450psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_93,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,381.0,0.0,15.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L15ft_W381psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_94,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,326.0,0.0,16.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L16ft_W326psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_95,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,240.0,0.0,18.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L18ft_W240psf,Verco Deck Solutions p103 NWC
verco_2_0D_NWC_96,verco_2_0D_NWC,imperial,0.45931759,,0.0,0.00333333,66.5,180.0,0.0,20.0,0.45862069,0.0,0.00877551,0.013758621,,,us_nw_concrete,screed,,,rebar,,,verco_2_0D_NWC_d5p5in_g16_L20ft_W180psf,Verco Deck Solutions p103 NWC
verco_2_0D_LWC_1,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,350.0,0.0,10.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L10ft_W350psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_2,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,230.0,0.0,12.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L12ft_W230psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_3,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,189.0,0.0,13.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L13ft_W189psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_4,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,157.0,0.0,14.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L14ft_W157psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_5,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,131.0,0.0,15.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L15ft_W131psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_6,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,110.0,0.0,16.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L16ft_W110psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_7,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,78.0,0.0,18.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L18ft_W78psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_8,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,55.0,0.0,20.0,0.33363636,0.0,0.004285714,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g22_L20ft_W55psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_9,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,421.0,0.0,10.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L10ft_W421psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_10,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,279.0,0.0,12.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L12ft_W279psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_11,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,231.0,0.0,13.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L13ft_W231psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_12,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,193.0,0.0,14.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L14ft_W193psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_13,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,163.0,0.0,15.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L15ft_W163psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_14,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,138.0,0.0,16.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L16ft_W138psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_15,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,100.0,0.0,18.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L18ft_W100psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_16,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,73.0,0.0,20.0,0.33363636,0.0,0.005306122,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g20_L20ft_W73psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_17,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,546.0,0.0,10.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L10ft_W546psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_18,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,365.0,0.0,12.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L12ft_W365psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_19,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,305.0,0.0,13.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L13ft_W305psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_20,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,257.0,0.0,14.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L14ft_W257psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_21,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,218.0,0.0,15.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L15ft_W218psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_22,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,186.0,0.0,16.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L16ft_W186psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_23,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,138.0,0.0,18.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L18ft_W138psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_24,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,103.0,0.0,20.0,0.33363636,0.0,0.006938776,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g18_L20ft_W103psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_25,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,671.0,0.0,10.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L10ft_W671psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_26,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,452.0,0.0,12.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L12ft_W452psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_27,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,379.0,0.0,13.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L13ft_W379psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_28,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,320.0,0.0,14.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L14ft_W320psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_29,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,273.0,0.0,15.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L15ft_W273psf,Verco Deck Solutions p104 LWC
verco_2_0D_LWC_30,verco_2_0D_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,234.0,0.0,16.0,0.33363636,0.0,0.00877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_2_0D_LWC_d4in_g16_L16ft_W234psf,Verco Deck Solutions p104 LWC
